#Thorlabs FTS
[SpectrumHeader]
#Date;20161104
#Time;9384824
#GMTTime;8384824
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;2000.000000
#TriggerMode;0
#InterferometerSerial;M00417353
#Source;
#AirMeasureOpt;0
#WnrMin;13460.081055
#WnrMax;31072.195313
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.218311462e+002;2.635139972e-004
3.219388733e+002;6.676651537e-004
3.220466003e+002;2.449158346e-004
3.221543579e+002;1.404754817e-003
3.222620850e+002;2.863150090e-003
3.223698425e+002;1.282127574e-003
3.224776306e+002;2.366178436e-003
3.225853882e+002;-6.377808750e-004
3.226931763e+002;3.713898361e-003
3.228009338e+002;2.530497033e-003
3.229087219e+002;8.264370263e-004
3.230165405e+002;2.291612327e-005
3.231243286e+002;1.169143245e-003
3.232321472e+002;2.712384565e-003
3.233399658e+002;3.510209732e-003
3.234477844e+002;-1.489650458e-003
3.235556030e+002;-5.600005388e-004
3.236634521e+002;-5.506448215e-004
3.237712708e+002;8.017877117e-004
3.238791199e+002;1.537207514e-003
3.239869690e+002;4.321634769e-003
3.240948486e+002;1.279028133e-003
3.242026978e+002;-2.332509030e-004
3.243105774e+002;9.582368657e-004
3.244184570e+002;-7.449202240e-004
3.245263672e+002;3.294271184e-003
3.246342468e+002;1.782872947e-003
3.247421570e+002;6.334669888e-004
3.248500671e+002;-2.911156043e-004
3.249579773e+002;2.790963743e-003
3.250658875e+002;-1.240117825e-003
3.251738281e+002;-2.381000668e-004
3.252817383e+002;2.889251336e-003
3.253896790e+002;2.554551233e-003
3.254976196e+002;1.132641919e-004
3.256055908e+002;-2.920547500e-003
3.257135315e+002;5.298480392e-004
3.258215027e+002;1.303299796e-003
3.259294739e+002;3.348522121e-003
3.260374756e+002;-8.999509737e-004
3.261454468e+002;-7.464736700e-004
3.262534485e+002;1.094681327e-003
3.263614502e+002;3.807768226e-004
3.264694519e+002;4.212222993e-004
3.265774536e+002;1.166753471e-003
3.266854553e+002;3.057744354e-003
3.267934875e+002;-1.615479589e-003
3.269015198e+002;1.593371853e-004
3.270095520e+002;1.590486616e-003
3.271176147e+002;1.493193558e-003
3.272256470e+002;1.652090577e-003
3.273337097e+002;1.428591087e-003
3.274417725e+002;1.749932766e-003
3.275498352e+002;3.004626371e-003
3.276579285e+002;2.364691813e-003
3.277659912e+002;1.247894019e-003
3.278740845e+002;2.383759245e-003
3.279821777e+002;7.241922431e-004
3.280903015e+002;1.752482727e-003
3.281983948e+002;-1.987604424e-003
3.283065186e+002;1.878861338e-003
3.284146423e+002;6.436455296e-004
3.285227661e+002;1.810381655e-003
3.286308899e+002;2.864407375e-003
3.287390442e+002;-2.812366001e-003
3.288471680e+002;1.175559824e-003
3.289553223e+002;2.843075432e-003
3.290635071e+002;2.175518312e-003
3.291716614e+002;-2.131219953e-003
3.292798462e+002;1.862870646e-003
3.293880005e+002;-2.250587568e-003
3.294961853e+002;-2.954509109e-004
3.296044006e+002;2.309866250e-005
3.297125854e+002;-8.707151283e-004
3.298208008e+002;1.596764894e-003
3.299290161e+002;4.247470759e-003
3.300372314e+002;-1.089159399e-003
3.301454468e+002;1.546723768e-003
3.302536926e+002;-1.503467094e-003
3.303619080e+002;-1.725411043e-003
3.304701538e+002;6.333515048e-004
3.305783997e+002;2.631597687e-003
3.306866760e+002;9.888680652e-004
3.307949219e+002;2.728739753e-003
3.309031982e+002;7.944665849e-004
3.310114746e+002;1.068556914e-003
3.311197510e+002;2.869314514e-003
3.312280579e+002;-1.540880650e-003
3.313363342e+002;3.450447693e-004
3.314446411e+002;9.642075747e-004
3.315529480e+002;2.606262453e-003
3.316612549e+002;2.360310405e-003
3.317695923e+002;2.408338711e-003
3.318778992e+002;2.898492850e-003
3.319862366e+002;1.279931632e-003
3.320945740e+002;5.249641836e-004
3.322029419e+002;4.236120731e-004
3.323112793e+002;1.334468136e-003
3.324196472e+002;-2.074921504e-004
3.325280151e+002;2.151555382e-003
3.326363831e+002;9.506884962e-004
3.327447510e+002;2.077814192e-003
3.328531494e+002;-6.837835535e-004
3.329615173e+002;-2.104667947e-004
3.330699158e+002;-1.246741042e-003
3.331783447e+002;1.943417359e-003
3.332867432e+002;1.836494659e-003
3.333951721e+002;1.534301788e-003
3.335035706e+002;-1.889945939e-003
3.336119995e+002;1.928842394e-004
3.337204590e+002;-2.049190225e-004
3.338288879e+002;2.067554742e-003
3.339373474e+002;-1.645790413e-003
3.340457764e+002;3.589955857e-003
3.341542664e+002;8.828262798e-004
3.342627258e+002;-6.684903055e-004
3.343711853e+002;1.590847969e-004
3.344796753e+002;-4.202742130e-004
3.345881653e+002;-1.478829421e-003
3.346966553e+002;-1.704238355e-003
