#Thorlabs FTS
[SpectrumHeader]
#Date;20161104
#Time;10255450
#GMTTime;9255450
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;8000.000000
#TriggerMode;0
#InterferometerSerial;M00417353
#Source;
#AirMeasureOpt;0
#WnrMin;13460.081055
#WnrMax;31072.195313
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.218311462e+002;2.788567916e-003
3.219388733e+002;-2.263877541e-004
3.220466003e+002;2.888627350e-004
3.221543579e+002;6.724167615e-004
3.222620850e+002;-2.235427499e-003
3.223698425e+002;2.015345730e-003
3.224776306e+002;1.868924126e-003
3.225853882e+002;-2.594828606e-003
3.226931763e+002;-1.401044428e-004
3.228009338e+002;1.739252359e-003
3.229087219e+002;3.830842674e-003
3.230165405e+002;4.891864955e-004
3.231243286e+002;5.552135408e-004
3.232321472e+002;-2.488031052e-003
3.233399658e+002;-9.725794662e-004
3.234477844e+002;1.927293837e-003
3.235556030e+002;2.822838724e-003
3.236634521e+002;4.718853161e-004
3.237712708e+002;2.247916535e-003
3.238791199e+002;-2.015408128e-003
3.239869690e+002;-7.922910154e-004
3.240948486e+002;1.727692783e-003
3.242026978e+002;3.061205149e-003
3.243105774e+002;1.371564344e-003
3.244184570e+002;-2.972083166e-003
3.245263672e+002;2.365130931e-004
3.246342468e+002;-3.599254414e-003
3.247421570e+002;8.420534432e-004
3.248500671e+002;4.992540926e-004
3.249579773e+002;-2.399094403e-003
3.250658875e+002;1.399876550e-003
3.251738281e+002;-7.478808984e-004
3.252817383e+002;5.891826004e-004
3.253896790e+002;2.453917405e-003
3.254976196e+002;-1.026187092e-003
3.256055908e+002;2.118874341e-003
3.257135315e+002;-1.155229285e-003
3.258215027e+002;-2.939395607e-003
3.259294739e+002;1.425649971e-003
3.260374756e+002;1.075098291e-003
3.261454468e+002;2.140674740e-003
3.262534485e+002;7.703313604e-004
3.263614502e+002;-6.499206647e-004
3.264694519e+002;6.009798497e-003
3.265774536e+002;4.249494523e-004
3.266854553e+002;1.705874456e-004
3.267934875e+002;-7.866006345e-004
3.269015198e+002;-1.101818867e-003
3.270095520e+002;-1.478249207e-003
3.271176147e+002;7.131607854e-004
3.272256470e+002;7.403663476e-004
3.273337097e+002;1.437149942e-003
3.274417725e+002;6.416272372e-004
3.275498352e+002;-5.625057966e-004
3.276579285e+002;-6.898026913e-004
3.277659912e+002;-1.233061776e-003
3.278740845e+002;3.854762763e-003
3.279821777e+002;4.781410098e-006
3.280903015e+002;3.232039511e-003
3.281983948e+002;-5.071400665e-004
3.283065186e+002;4.651479423e-003
3.284146423e+002;5.500907428e-004
3.285227661e+002;3.081867937e-003
3.286308899e+002;1.018941402e-004
3.287390442e+002;1.973310485e-003
3.288471680e+002;1.096948516e-003
3.289553223e+002;9.410977364e-004
3.290635071e+002;1.536777243e-003
3.291716614e+002;-8.814036846e-004
3.292798462e+002;3.275740892e-003
3.293880005e+002;-1.098187640e-003
3.294961853e+002;-1.278378069e-003
3.296044006e+002;-1.770514995e-003
3.297125854e+002;-1.395048574e-003
3.298208008e+002;2.108605579e-003
3.299290161e+002;-3.908655141e-003
3.300372314e+002;-3.650002182e-004
3.301454468e+002;-1.000192249e-003
3.302536926e+002;-6.487797946e-004
3.303619080e+002;5.364716053e-004
3.304701538e+002;-3.604143858e-004
3.305783997e+002;-4.850985482e-003
3.306866760e+002;1.913777553e-003
3.307949219e+002;3.775242716e-003
3.309031982e+002;3.521755338e-003
3.310114746e+002;2.527860925e-004
3.311197510e+002;8.374787867e-004
3.312280579e+002;-2.619668841e-003
3.313363342e+002;4.211645573e-004
3.314446411e+002;-8.108601905e-004
3.315529480e+002;-1.511601731e-003
3.316612549e+002;2.868492156e-004
3.317695923e+002;-1.087345183e-003
3.318778992e+002;9.859842248e-004
3.319862366e+002;-1.052659121e-003
3.320945740e+002;-1.608200371e-003
3.322029419e+002;1.293849200e-003
3.323112793e+002;3.019934520e-004
3.324196472e+002;-5.814470351e-004
3.325280151e+002;-1.369474456e-003
3.326363831e+002;2.556536347e-003
3.327447510e+002;-1.318980940e-004
3.328531494e+002;1.641268376e-003
3.329615173e+002;1.644901000e-003
3.330699158e+002;2.677813172e-003
3.331783447e+002;5.989608821e-003
3.332867432e+002;2.279561013e-004
3.333951721e+002;1.554600894e-003
3.335035706e+002;4.984773695e-003
3.336119995e+002;4.703137092e-004
3.337204590e+002;9.828642942e-004
3.338288879e+002;-4.431717098e-004
3.339373474e+002;1.329075545e-003
3.340457764e+002;-5.186442286e-005
3.341542664e+002;3.162704408e-003
3.342627258e+002;4.952400923e-004
3.343711853e+002;1.725667156e-003
3.344796753e+002;4.198728129e-004
3.345881653e+002;5.252249539e-004
3.346966553e+002;-9.142756462e-004
3.348051453e+002;1.952290535e-003
3.349136658e+002;1.396080945e-003
3.350221558e+002;2.866387367e-004
3.351306763e+002;-1.614497975e-003
3.352391968e+002;6.164945662e-004
3.353477478e+002;-5.231270567e-003
3.354562683e+002;2.654077485e-003
3.355648193e+002;-3.138259053e-004
3.356733704e+002;-2.882480621e-003
3.357819214e+002;6.317305961e-004
3.358905029e+002;1.811103895e-003
3.359990540e+002;1.511670649e-003
3.361076355e+002;3.634313121e-003
3.362162170e+002;1.830042107e-003
